task_id,perm_id,sample_id,position_index,relative_pos,tool_name,is_selected
28,4,1,8,0.8,TransferMarkt DB_Competition Standings,0
28,4,1,9,0.9,TransferMarkt DB_Referee profile,0
28,4,2,0,0.0,TransferMarkt DB_List of Champions,0
28,4,2,1,0.1,TransferMarkt DB_World Cup champions,0
28,4,2,2,0.2,TransferMarkt DB_UEFA rankings,0
28,4,2,3,0.3,TransferMarkt DB_Player Info,0
28,4,2,4,0.4,TransferMarkt DB_European champions,0
28,4,2,5,0.5,TransferMarkt DB_List of clubs,0
28,4,2,6,0.6,TransferMarkt DB_Player Progress,0
28,4,2,7,0.7,TransferMarkt DB_Player Performance details,0
28,4,2,8,0.8,TransferMarkt DB_Competition Standings,0
28,4,2,9,0.9,TransferMarkt DB_Referee profile,0
28,4,3,0,0.0,TransferMarkt DB_List of Champions,0
28,4,3,1,0.1,TransferMarkt DB_World Cup champions,0
28,4,3,2,0.2,TransferMarkt DB_UEFA rankings,0
28,4,3,3,0.3,TransferMarkt DB_Player Info,0
28,4,3,4,0.4,TransferMarkt DB_European champions,0
28,4,3,5,0.5,TransferMarkt DB_List of clubs,1
28,4,3,6,0.6,TransferMarkt DB_Player Progress,0
28,4,3,7,0.7,TransferMarkt DB_Player Performance details,1
28,4,3,8,0.8,TransferMarkt DB_Competition Standings,0
28,4,3,9,0.9,TransferMarkt DB_Referee profile,0
28,4,4,0,0.0,TransferMarkt DB_List of Champions,0
28,4,4,1,0.1,TransferMarkt DB_World Cup champions,0
28,4,4,2,0.2,TransferMarkt DB_UEFA rankings,0
28,4,4,3,0.3,TransferMarkt DB_Player Info,0
28,4,4,4,0.4,TransferMarkt DB_European champions,0
28,4,4,5,0.5,TransferMarkt DB_List of clubs,1
28,4,4,6,0.6,TransferMarkt DB_Player Progress,0
28,4,4,7,0.7,TransferMarkt DB_Player Performance details,1
28,4,4,8,0.8,TransferMarkt DB_Competition Standings,0
28,4,4,9,0.9,TransferMarkt DB_Referee profile,0
28,4,5,0,0.0,TransferMarkt DB_List of Champions,0
28,4,5,1,0.1,TransferMarkt DB_World Cup champions,0
28,4,5,2,0.2,TransferMarkt DB_UEFA rankings,0
28,4,5,3,0.3,TransferMarkt DB_Player Info,0
28,4,5,4,0.4,TransferMarkt DB_European champions,0
28,4,5,5,0.5,TransferMarkt DB_List of clubs,0
28,4,5,6,0.6,TransferMarkt DB_Player Progress,0
28,4,5,7,0.7,TransferMarkt DB_Player Performance details,0
28,4,5,8,0.8,TransferMarkt DB_Competition Standings,0
28,4,5,9,0.9,TransferMarkt DB_Referee profile,0
28,4,6,0,0.0,TransferMarkt DB_List of Champions,0
28,4,6,1,0.1,TransferMarkt DB_World Cup champions,0
28,4,6,2,0.2,TransferMarkt DB_UEFA rankings,0
28,4,6,3,0.3,TransferMarkt DB_Player Info,0
28,4,6,4,0.4,TransferMarkt DB_European champions,0
28,4,6,5,0.5,TransferMarkt DB_List of clubs,0
28,4,6,6,0.6,TransferMarkt DB_Player Progress,0
28,4,6,7,0.7,TransferMarkt DB_Player Performance details,0
28,4,6,8,0.8,TransferMarkt DB_Competition Standings,0
28,4,6,9,0.9,TransferMarkt DB_Referee profile,0
28,4,7,0,0.0,TransferMarkt DB_List of Champions,0
28,4,7,1,0.1,TransferMarkt DB_World Cup champions,0
28,4,7,2,0.2,TransferMarkt DB_UEFA rankings,0
28,4,7,3,0.3,TransferMarkt DB_Player Info,0
28,4,7,4,0.4,TransferMarkt DB_European champions,0
28,4,7,5,0.5,TransferMarkt DB_List of clubs,0
28,4,7,6,0.6,TransferMarkt DB_Player Progress,0
28,4,7,7,0.7,TransferMarkt DB_Player Performance details,0
28,4,7,8,0.8,TransferMarkt DB_Competition Standings,0
28,4,7,9,0.9,TransferMarkt DB_Referee profile,0
28,4,8,0,0.0,TransferMarkt DB_List of Champions,0
28,4,8,1,0.1,TransferMarkt DB_World Cup champions,0
28,4,8,2,0.2,TransferMarkt DB_UEFA rankings,0
28,4,8,3,0.3,TransferMarkt DB_Player Info,0
28,4,8,4,0.4,TransferMarkt DB_European champions,0
28,4,8,5,0.5,TransferMarkt DB_List of clubs,1
28,4,8,6,0.6,TransferMarkt DB_Player Progress,0
28,4,8,7,0.7,TransferMarkt DB_Player Performance details,1
28,4,8,8,0.8,TransferMarkt DB_Competition Standings,0
28,4,8,9,0.9,TransferMarkt DB_Referee profile,0
28,4,9,0,0.0,TransferMarkt DB_List of Champions,0
28,4,9,1,0.1,TransferMarkt DB_World Cup champions,0
28,4,9,2,0.2,TransferMarkt DB_UEFA rankings,0
28,4,9,3,0.3,TransferMarkt DB_Player Info,0
28,4,9,4,0.4,TransferMarkt DB_European champions,0
28,4,9,5,0.5,TransferMarkt DB_List of clubs,0
28,4,9,6,0.6,TransferMarkt DB_Player Progress,0
28,4,9,7,0.7,TransferMarkt DB_Player Performance details,0
28,4,9,8,0.8,TransferMarkt DB_Competition Standings,0
28,4,9,9,0.9,TransferMarkt DB_Referee profile,0
29,0,0,0,0.0,Crowdsense_Get Coin Metrics By Name,0
29,0,0,1,0.1,Crowdsense_Get Coin Metrics By Ticker,0
29,0,0,2,0.2,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,0,0,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,0,0,4,0.4,Crowdsense_Get Top Coins By Followers,0
29,0,0,5,0.5,Crowdsense_Get Top Coins By Sentiment,0
29,0,0,6,0.6,Crowdsense_Get Coin Historical Metrics By Name,0
29,0,0,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,1
29,0,0,8,0.8,Crowdsense_Get Top Coins By Mentions,1
29,0,0,9,0.9,Crowdsense_Get Top Coins By Mentions Change,0
29,0,1,0,0.0,Crowdsense_Get Coin Metrics By Name,0
29,0,1,1,0.1,Crowdsense_Get Coin Metrics By Ticker,0
29,0,1,2,0.2,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,0,1,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,0,1,4,0.4,Crowdsense_Get Top Coins By Followers,0
29,0,1,5,0.5,Crowdsense_Get Top Coins By Sentiment,0
29,0,1,6,0.6,Crowdsense_Get Coin Historical Metrics By Name,0
29,0,1,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,1
29,0,1,8,0.8,Crowdsense_Get Top Coins By Mentions,1
29,0,1,9,0.9,Crowdsense_Get Top Coins By Mentions Change,0
29,0,2,0,0.0,Crowdsense_Get Coin Metrics By Name,0
29,0,2,1,0.1,Crowdsense_Get Coin Metrics By Ticker,0
29,0,2,2,0.2,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,0,2,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,0,2,4,0.4,Crowdsense_Get Top Coins By Followers,0
29,0,2,5,0.5,Crowdsense_Get Top Coins By Sentiment,0
29,0,2,6,0.6,Crowdsense_Get Coin Historical Metrics By Name,0
29,0,2,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,1
29,0,2,8,0.8,Crowdsense_Get Top Coins By Mentions,1
29,0,2,9,0.9,Crowdsense_Get Top Coins By Mentions Change,1
29,0,3,0,0.0,Crowdsense_Get Coin Metrics By Name,0
29,0,3,1,0.1,Crowdsense_Get Coin Metrics By Ticker,0
29,0,3,2,0.2,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,0,3,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,0,3,4,0.4,Crowdsense_Get Top Coins By Followers,0
29,0,3,5,0.5,Crowdsense_Get Top Coins By Sentiment,0
29,0,3,6,0.6,Crowdsense_Get Coin Historical Metrics By Name,0
29,0,3,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,1
29,0,3,8,0.8,Crowdsense_Get Top Coins By Mentions,1
29,0,3,9,0.9,Crowdsense_Get Top Coins By Mentions Change,0
29,0,4,0,0.0,Crowdsense_Get Coin Metrics By Name,0
29,0,4,1,0.1,Crowdsense_Get Coin Metrics By Ticker,0
29,0,4,2,0.2,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,0,4,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,0,4,4,0.4,Crowdsense_Get Top Coins By Followers,0
29,0,4,5,0.5,Crowdsense_Get Top Coins By Sentiment,0
29,0,4,6,0.6,Crowdsense_Get Coin Historical Metrics By Name,0
29,0,4,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,1
29,0,4,8,0.8,Crowdsense_Get Top Coins By Mentions,1
29,0,4,9,0.9,Crowdsense_Get Top Coins By Mentions Change,1
29,0,5,0,0.0,Crowdsense_Get Coin Metrics By Name,0
29,0,5,1,0.1,Crowdsense_Get Coin Metrics By Ticker,0
29,0,5,2,0.2,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,0,5,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,0,5,4,0.4,Crowdsense_Get Top Coins By Followers,0
29,0,5,5,0.5,Crowdsense_Get Top Coins By Sentiment,0
29,0,5,6,0.6,Crowdsense_Get Coin Historical Metrics By Name,0
29,0,5,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,1
29,0,5,8,0.8,Crowdsense_Get Top Coins By Mentions,1
29,0,5,9,0.9,Crowdsense_Get Top Coins By Mentions Change,1
29,0,6,0,0.0,Crowdsense_Get Coin Metrics By Name,0
29,0,6,1,0.1,Crowdsense_Get Coin Metrics By Ticker,0
29,0,6,2,0.2,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,0,6,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,0,6,4,0.4,Crowdsense_Get Top Coins By Followers,0
29,0,6,5,0.5,Crowdsense_Get Top Coins By Sentiment,0
29,0,6,6,0.6,Crowdsense_Get Coin Historical Metrics By Name,0
29,0,6,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,0
29,0,6,8,0.8,Crowdsense_Get Top Coins By Mentions,0
29,0,6,9,0.9,Crowdsense_Get Top Coins By Mentions Change,0
29,0,7,0,0.0,Crowdsense_Get Coin Metrics By Name,0
29,0,7,1,0.1,Crowdsense_Get Coin Metrics By Ticker,0
29,0,7,2,0.2,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,0,7,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,0,7,4,0.4,Crowdsense_Get Top Coins By Followers,0
29,0,7,5,0.5,Crowdsense_Get Top Coins By Sentiment,0
29,0,7,6,0.6,Crowdsense_Get Coin Historical Metrics By Name,0
29,0,7,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,1
29,0,7,8,0.8,Crowdsense_Get Top Coins By Mentions,1
29,0,7,9,0.9,Crowdsense_Get Top Coins By Mentions Change,0
29,0,8,0,0.0,Crowdsense_Get Coin Metrics By Name,0
29,0,8,1,0.1,Crowdsense_Get Coin Metrics By Ticker,0
29,0,8,2,0.2,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,0,8,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,0,8,4,0.4,Crowdsense_Get Top Coins By Followers,0
29,0,8,5,0.5,Crowdsense_Get Top Coins By Sentiment,0
29,0,8,6,0.6,Crowdsense_Get Coin Historical Metrics By Name,0
29,0,8,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,0
29,0,8,8,0.8,Crowdsense_Get Top Coins By Mentions,0
29,0,8,9,0.9,Crowdsense_Get Top Coins By Mentions Change,0
29,0,9,0,0.0,Crowdsense_Get Coin Metrics By Name,0
29,0,9,1,0.1,Crowdsense_Get Coin Metrics By Ticker,0
29,0,9,2,0.2,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,0,9,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,0,9,4,0.4,Crowdsense_Get Top Coins By Followers,0
29,0,9,5,0.5,Crowdsense_Get Top Coins By Sentiment,0
29,0,9,6,0.6,Crowdsense_Get Coin Historical Metrics By Name,0
29,0,9,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,1
29,0,9,8,0.8,Crowdsense_Get Top Coins By Mentions,1
29,0,9,9,0.9,Crowdsense_Get Top Coins By Mentions Change,1
29,1,0,0,0.0,Crowdsense_Get Top Coins By Sentiment,0
29,1,0,1,0.1,Crowdsense_Get Top Coins By Mentions,1
29,1,0,2,0.2,Crowdsense_Get Coin Metrics By Ticker,0
29,1,0,3,0.3,Crowdsense_Get Top Coins By Followers,0
29,1,0,4,0.4,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,1,0,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,0
29,1,0,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,1,0,7,0.7,Crowdsense_Get Top Coins By Mentions Change,1
29,1,0,8,0.8,Crowdsense_Get Top Coins By Followers Change,0
29,1,0,9,0.9,Crowdsense_Get Coin Historical Metrics By Name,0
29,1,1,0,0.0,Crowdsense_Get Top Coins By Sentiment,0
29,1,1,1,0.1,Crowdsense_Get Top Coins By Mentions,1
29,1,1,2,0.2,Crowdsense_Get Coin Metrics By Ticker,0
29,1,1,3,0.3,Crowdsense_Get Top Coins By Followers,0
29,1,1,4,0.4,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,1,1,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,1,1,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,1,1,7,0.7,Crowdsense_Get Top Coins By Mentions Change,0
29,1,1,8,0.8,Crowdsense_Get Top Coins By Followers Change,0
29,1,1,9,0.9,Crowdsense_Get Coin Historical Metrics By Name,0
29,1,2,0,0.0,Crowdsense_Get Top Coins By Sentiment,0
29,1,2,1,0.1,Crowdsense_Get Top Coins By Mentions,1
29,1,2,2,0.2,Crowdsense_Get Coin Metrics By Ticker,0
29,1,2,3,0.3,Crowdsense_Get Top Coins By Followers,0
29,1,2,4,0.4,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,1,2,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,1,2,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,1,2,7,0.7,Crowdsense_Get Top Coins By Mentions Change,0
29,1,2,8,0.8,Crowdsense_Get Top Coins By Followers Change,0
29,1,2,9,0.9,Crowdsense_Get Coin Historical Metrics By Name,0
29,1,3,0,0.0,Crowdsense_Get Top Coins By Sentiment,0
29,1,3,1,0.1,Crowdsense_Get Top Coins By Mentions,0
29,1,3,2,0.2,Crowdsense_Get Coin Metrics By Ticker,0
29,1,3,3,0.3,Crowdsense_Get Top Coins By Followers,0
29,1,3,4,0.4,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,1,3,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,0
29,1,3,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,1,3,7,0.7,Crowdsense_Get Top Coins By Mentions Change,0
29,1,3,8,0.8,Crowdsense_Get Top Coins By Followers Change,0
29,1,3,9,0.9,Crowdsense_Get Coin Historical Metrics By Name,0
29,1,4,0,0.0,Crowdsense_Get Top Coins By Sentiment,0
29,1,4,1,0.1,Crowdsense_Get Top Coins By Mentions,1
29,1,4,2,0.2,Crowdsense_Get Coin Metrics By Ticker,0
29,1,4,3,0.3,Crowdsense_Get Top Coins By Followers,0
29,1,4,4,0.4,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,1,4,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,1,4,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,1,4,7,0.7,Crowdsense_Get Top Coins By Mentions Change,0
29,1,4,8,0.8,Crowdsense_Get Top Coins By Followers Change,0
29,1,4,9,0.9,Crowdsense_Get Coin Historical Metrics By Name,0
29,1,5,0,0.0,Crowdsense_Get Top Coins By Sentiment,0
29,1,5,1,0.1,Crowdsense_Get Top Coins By Mentions,1
29,1,5,2,0.2,Crowdsense_Get Coin Metrics By Ticker,0
29,1,5,3,0.3,Crowdsense_Get Top Coins By Followers,0
29,1,5,4,0.4,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,1,5,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,1,5,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,1,5,7,0.7,Crowdsense_Get Top Coins By Mentions Change,0
29,1,5,8,0.8,Crowdsense_Get Top Coins By Followers Change,0
29,1,5,9,0.9,Crowdsense_Get Coin Historical Metrics By Name,0
29,1,6,0,0.0,Crowdsense_Get Top Coins By Sentiment,0
29,1,6,1,0.1,Crowdsense_Get Top Coins By Mentions,1
29,1,6,2,0.2,Crowdsense_Get Coin Metrics By Ticker,0
29,1,6,3,0.3,Crowdsense_Get Top Coins By Followers,0
29,1,6,4,0.4,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,1,6,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,1,6,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,1,6,7,0.7,Crowdsense_Get Top Coins By Mentions Change,0
29,1,6,8,0.8,Crowdsense_Get Top Coins By Followers Change,0
29,1,6,9,0.9,Crowdsense_Get Coin Historical Metrics By Name,0
29,1,7,0,0.0,Crowdsense_Get Top Coins By Sentiment,0
29,1,7,1,0.1,Crowdsense_Get Top Coins By Mentions,1
29,1,7,2,0.2,Crowdsense_Get Coin Metrics By Ticker,0
29,1,7,3,0.3,Crowdsense_Get Top Coins By Followers,0
29,1,7,4,0.4,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,1,7,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,1,7,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,1,7,7,0.7,Crowdsense_Get Top Coins By Mentions Change,0
29,1,7,8,0.8,Crowdsense_Get Top Coins By Followers Change,0
29,1,7,9,0.9,Crowdsense_Get Coin Historical Metrics By Name,0
29,1,8,0,0.0,Crowdsense_Get Top Coins By Sentiment,0
29,1,8,1,0.1,Crowdsense_Get Top Coins By Mentions,1
29,1,8,2,0.2,Crowdsense_Get Coin Metrics By Ticker,0
29,1,8,3,0.3,Crowdsense_Get Top Coins By Followers,0
29,1,8,4,0.4,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,1,8,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,1,8,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,1,8,7,0.7,Crowdsense_Get Top Coins By Mentions Change,0
29,1,8,8,0.8,Crowdsense_Get Top Coins By Followers Change,0
29,1,8,9,0.9,Crowdsense_Get Coin Historical Metrics By Name,0
29,1,9,0,0.0,Crowdsense_Get Top Coins By Sentiment,0
29,1,9,1,0.1,Crowdsense_Get Top Coins By Mentions,1
29,1,9,2,0.2,Crowdsense_Get Coin Metrics By Ticker,0
29,1,9,3,0.3,Crowdsense_Get Top Coins By Followers,0
29,1,9,4,0.4,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,1,9,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,1,9,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,1,9,7,0.7,Crowdsense_Get Top Coins By Mentions Change,0
29,1,9,8,0.8,Crowdsense_Get Top Coins By Followers Change,0
29,1,9,9,0.9,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,0,0,0.0,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,0,1,0.1,Crowdsense_Get Top Coins By Mentions Change,0
29,2,0,2,0.2,Crowdsense_Get Top Coins By Mentions,0
29,2,0,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,2,0,4,0.4,Crowdsense_Get Top Coins By Sentiment,0
29,2,0,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,0
29,2,0,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,2,0,7,0.7,Crowdsense_Get Coin Metrics By Ticker,0
29,2,0,8,0.8,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,2,0,9,0.9,Crowdsense_Get Top Coins By Followers,0
29,2,1,0,0.0,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,1,1,0.1,Crowdsense_Get Top Coins By Mentions Change,1
29,2,1,2,0.2,Crowdsense_Get Top Coins By Mentions,1
29,2,1,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,2,1,4,0.4,Crowdsense_Get Top Coins By Sentiment,0
29,2,1,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,2,1,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,2,1,7,0.7,Crowdsense_Get Coin Metrics By Ticker,0
29,2,1,8,0.8,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,2,1,9,0.9,Crowdsense_Get Top Coins By Followers,0
29,2,2,0,0.0,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,2,1,0.1,Crowdsense_Get Top Coins By Mentions Change,1
29,2,2,2,0.2,Crowdsense_Get Top Coins By Mentions,1
29,2,2,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,2,2,4,0.4,Crowdsense_Get Top Coins By Sentiment,0
29,2,2,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,2,2,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,2,2,7,0.7,Crowdsense_Get Coin Metrics By Ticker,0
29,2,2,8,0.8,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,2,2,9,0.9,Crowdsense_Get Top Coins By Followers,0
29,2,3,0,0.0,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,3,1,0.1,Crowdsense_Get Top Coins By Mentions Change,0
29,2,3,2,0.2,Crowdsense_Get Top Coins By Mentions,0
29,2,3,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,2,3,4,0.4,Crowdsense_Get Top Coins By Sentiment,0
29,2,3,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,0
29,2,3,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,2,3,7,0.7,Crowdsense_Get Coin Metrics By Ticker,0
29,2,3,8,0.8,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,2,3,9,0.9,Crowdsense_Get Top Coins By Followers,0
29,2,4,0,0.0,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,4,1,0.1,Crowdsense_Get Top Coins By Mentions Change,1
29,2,4,2,0.2,Crowdsense_Get Top Coins By Mentions,1
29,2,4,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,2,4,4,0.4,Crowdsense_Get Top Coins By Sentiment,0
29,2,4,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,2,4,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,2,4,7,0.7,Crowdsense_Get Coin Metrics By Ticker,0
29,2,4,8,0.8,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,2,4,9,0.9,Crowdsense_Get Top Coins By Followers,0
29,2,5,0,0.0,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,5,1,0.1,Crowdsense_Get Top Coins By Mentions Change,1
29,2,5,2,0.2,Crowdsense_Get Top Coins By Mentions,1
29,2,5,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,2,5,4,0.4,Crowdsense_Get Top Coins By Sentiment,0
29,2,5,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,2,5,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,2,5,7,0.7,Crowdsense_Get Coin Metrics By Ticker,0
29,2,5,8,0.8,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,2,5,9,0.9,Crowdsense_Get Top Coins By Followers,0
29,2,6,0,0.0,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,6,1,0.1,Crowdsense_Get Top Coins By Mentions Change,1
29,2,6,2,0.2,Crowdsense_Get Top Coins By Mentions,1
29,2,6,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,2,6,4,0.4,Crowdsense_Get Top Coins By Sentiment,0
29,2,6,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,2,6,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,2,6,7,0.7,Crowdsense_Get Coin Metrics By Ticker,0
29,2,6,8,0.8,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,2,6,9,0.9,Crowdsense_Get Top Coins By Followers,0
29,2,7,0,0.0,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,7,1,0.1,Crowdsense_Get Top Coins By Mentions Change,1
29,2,7,2,0.2,Crowdsense_Get Top Coins By Mentions,1
29,2,7,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,2,7,4,0.4,Crowdsense_Get Top Coins By Sentiment,0
29,2,7,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,2,7,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,2,7,7,0.7,Crowdsense_Get Coin Metrics By Ticker,0
29,2,7,8,0.8,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,2,7,9,0.9,Crowdsense_Get Top Coins By Followers,0
29,2,8,0,0.0,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,8,1,0.1,Crowdsense_Get Top Coins By Mentions Change,1
29,2,8,2,0.2,Crowdsense_Get Top Coins By Mentions,1
29,2,8,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,2,8,4,0.4,Crowdsense_Get Top Coins By Sentiment,0
29,2,8,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,2,8,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,2,8,7,0.7,Crowdsense_Get Coin Metrics By Ticker,0
29,2,8,8,0.8,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,2,8,9,0.9,Crowdsense_Get Top Coins By Followers,0
29,2,9,0,0.0,Crowdsense_Get Coin Historical Metrics By Name,0
29,2,9,1,0.1,Crowdsense_Get Top Coins By Mentions Change,1
29,2,9,2,0.2,Crowdsense_Get Top Coins By Mentions,1
29,2,9,3,0.3,Crowdsense_Get Top Coins By Followers Change,0
29,2,9,4,0.4,Crowdsense_Get Top Coins By Sentiment,0
29,2,9,5,0.5,Crowdsense_Get Top Coins By Sentiment Change,1
29,2,9,6,0.6,Crowdsense_Get Coin Metrics By Name,0
29,2,9,7,0.7,Crowdsense_Get Coin Metrics By Ticker,0
29,2,9,8,0.8,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,2,9,9,0.9,Crowdsense_Get Top Coins By Followers,0
29,3,0,0,0.0,Crowdsense_Get Top Coins By Followers,0
29,3,0,1,0.1,Crowdsense_Get Coin Metrics By Name,0
29,3,0,2,0.2,Crowdsense_Get Top Coins By Followers Change,0
29,3,0,3,0.3,Crowdsense_Get Top Coins By Mentions,1
29,3,0,4,0.4,Crowdsense_Get Top Coins By Mentions Change,0
29,3,0,5,0.5,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,3,0,6,0.6,Crowdsense_Get Top Coins By Sentiment,0
29,3,0,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,1
29,3,0,8,0.8,Crowdsense_Get Coin Historical Metrics By Name,0
29,3,0,9,0.9,Crowdsense_Get Coin Metrics By Ticker,0
29,3,1,0,0.0,Crowdsense_Get Top Coins By Followers,0
29,3,1,1,0.1,Crowdsense_Get Coin Metrics By Name,0
29,3,1,2,0.2,Crowdsense_Get Top Coins By Followers Change,0
29,3,1,3,0.3,Crowdsense_Get Top Coins By Mentions,1
29,3,1,4,0.4,Crowdsense_Get Top Coins By Mentions Change,0
29,3,1,5,0.5,Crowdsense_Get Daily Influencer Posts by Coin Ticker,0
29,3,1,6,0.6,Crowdsense_Get Top Coins By Sentiment,0
29,3,1,7,0.7,Crowdsense_Get Top Coins By Sentiment Change,1
29,3,1,8,0.8,Crowdsense_Get Coin Historical Metrics By Name,0
29,3,1,9,0.9,Crowdsense_Get Coin Metrics By Ticker,0
